time_ms,has_target,raw_x,raw_y,raw_z,filt_x,filt_y,filt_z,filt_vx,filt_vy,filt_vz,point_yaw,point_pitch
1784705577586,1,0.6670000553131104,-0.058229707181453705,0.05789503455162048,0.6692789060342786,-0.057945101602308244,0.05962132720366114,-0.00021787630046684226,0.00012596295412287383,0.00028241794816320775,-0.10656149528325652,0.06602426132572797
1784705577619,1,0.6690000295639038,-0.05729665234684944,0.060289498418569565,0.6692221972945086,-0.057623953281960086,0.05975894930798647,-0.0003802453987280513,0.0001681424039332629,0.00069717707730672,-0.10613774102463487,0.06621808780308586
1784705577653,1,0.6700000166893005,-0.057936955243349075,0.059823568910360336,0.6693612912285678,-0.05777267896853692,0.05979032652913224,0.00011490727005756597,0.00015126888233491374,0.0007087133690907404,-0.10594126735451714,0.06624243584860504
1784705577687,1,0.6700000166893005,-0.057936955243349075,0.059823568910360336,0.6694876565802853,-0.05784815604788404,0.059815757296911534,0.0005112385260557851,0.00014230537585931924,0.0007036134136448737,-0.10679216915483847,0.06626150784751797
1784705577721,1,0.6680000424385071,-0.05887000635266304,0.05853622034192085,0.6692065403171403,-0.058364290435977455,0.05958558027034404,-0.0004412736918083588,7.263390768151791e-05,-8.58230234116248e-05,-0.10713164552353648,0.06597722358291341
1784705577754,1,0.6680000424385071,-0.0572110079228878,0.05909060686826706,0.668966091269966,-0.057798516982328,0.05948752010519771,-0.0012007468574369378,0.00012968742709259964,-0.0003698337016749115,-0.10639714237782316,0.06588232254298484
1784705577790,1,0.6690000295639038,-0.058404307812452316,0.060289498418569565,0.6689351269554952,-0.05810255309513651,0.059634398601899674,-0.0011336893379010019,0.00010501559222228122,0.00013876768823763933,-0.10681007543947253,0.06607494518684678
1784705577822,1,0.6690000295639038,-0.05729665234684944,0.05917906388640404,0.6689221478034816,-0.057702858978529926,0.0595493736097041,-0.001083984087830999,0.00014338406123925955,-0.00014831347056224457,-0.10589248787945327,0.06597056094656581
1784705577855,1,0.6680000424385071,-0.05887000635266304,0.05853622034192085,0.6687084125604122,-0.05827662658194643,0.059348236445964805,-0.0016434938872735708,7.00094483413392e-05,-0.0007632866266396976,-0.10706580761253126,0.06571639673761132
1784705577889,1,0.6680000424385071,-0.05831700935959816,0.05909060686826706,0.6685266359716397,-0.05829882696120117,0.05927785138959034,-0.00205329666978984,6.514841631691031e-05,-0.0008967611014354755,-0.10711471152437943,0.06564169963328936
1784705577922,1,0.6700000166893005,-0.05849160626530647,0.06037961319088936,0.6687558423614846,-0.05838467696078316,0.059467387300652735,-0.0010721474777382045,6.670873541914732e-05,-0.00021826060831096233,-0.1071024172967373,0.06637941430492625
1784705577956,1,0.6700000166893005,-0.057936955243349075,0.05871147662401199,0.6689712039879622,-0.05815542853365516,0.05931433840546201,-0.0002918785703244375,8.323993539275843e-05,-0.0007042917537144647,-0.10687428341939399,0.06564608980719011
1784705577989,1,0.6690000295639038,-0.05729665234684944,0.060289498418569565,0.6689732411506191,-0.05772881622976483,0.05948509902801095,-0.00025764550440623724,0.00013878472988416434,-8.221035560002467e-05,-0.10630275475794587,0.06587957128998223
1784705578023,1,0.6700000166893005,-0.05904626101255417,0.059823568910360336,0.6691582773529381,-0.05836967685359007,0.05954783428690623,0.0004007497243251298,7.27067627974724e-05,0.00010933833146527475,-0.10714376904084273,0.06593218639112572
1784705578056,1,0.6680000424385071,-0.0572110079228878,0.05909060686826706,0.6689510429958446,-0.05780408491042906,0.059462877813892846,-0.00034210070499508116,0.00012859808869683704,-0.00015430120522571609,-0.10640601414263591,0.06585114517948165
1784705578090,1,0.6690000295639038,-0.056742824614048004,0.058623846620321274,0.6689571845832283,-0.0572710681050168,0.0592955124257014,-0.0003265651297831164,0.00017568856860918615,-0.000672198779911448,-0.1060695050003625,0.06563788718618274
1784705578124,1,0.6690000295639038,-0.05618899315595627,0.05917906388640404,0.6689625452468955,-0.05673456910788292,0.059255321480071656,-0.00030300774304474736,0.00023090630671174553,-0.0007292219533972707,-0.10458505493381257,0.06559328095133879
1784705578157,1,0.6700000166893005,-0.055718328803777695,0.05871147662401199,0.6691611167911683,-0.05622416134920403,0.059130200844308554,0.000331126646603082,0.00027851247610573293,-0.0010669659641922061,-0.1045359100021136,0.06592613739337153
1784705578191,1,0.6710000038146973,-0.05580148845911026,0.05991285666823387,0.6695307066066414,-0.055997177132943374,0.05925288919794726,0.001481337935887294,0.0003088473108404582,-0.0005857910946440766,-0.10391680100940077,0.06554336262927182
1784705578225,1,0.6700000166893005,-0.05627298355102539,0.059267520904541016,0.6696604681745602,-0.056126474075883094,0.05923971144436953,0.0017453920768057188,0.00029456454223666364,-0.0005720921027139697,-0.10407670442590107,0.0655101681797372
1784705578258,1,0.6700000166893005,-0.05627298355102539,0.059267520904541016,0.6697713358223413,-0.05619161713386007,0.05922990569546297,0.0019224412768555745,0.00028709675920551305,-0.0005483195719662641,-0.10453394283003245,0.06548451332431707
1784705578292,1,0.6700000166893005,-0.05627298355102539,0.059267520904541016,0.6698684648143604,-0.05622634306163126,0.059221984156911656,0.002025298113877423,0.00028302619864288336,-0.0005161237996168529,-0.10408430537438249,0.06597395530165645
1784705578325,1,0.6690000295639038,-0.05618899315595627,0.05806862935423851,0.6697548925852219,-0.056208499234430546,0.05898400647418718,0.0014235524725122995,0.00027265069378225337,-0.0012067897944891184,-0.10417460566067281,0.06516028644961105
