time_ms,yaw_deg
1784533490793,-36.317127
1784533490798,-36.319393
1784533490803,-36.322220
1784533490808,-36.324314
1784533490813,-36.324898
1784533490818,-36.327091
1784533490823,-36.329090
1784533490828,-36.331242
1784533490833,-36.332237
1784533490838,-36.332169
1784533490843,-36.333736
1784533490848,-36.336830
1784533490853,-36.338463
1784533490858,-36.339130
1784533490863,-36.340977
1784533490868,-36.342388
1784533490873,-36.344460
1784533490878,-36.343750
1784533490883,-36.345146
1784533490888,-36.345043
1784533490893,-36.347305
1784533490898,-36.348507
1784533490903,-36.349403
1784533490908,-36.351276
1784533490913,-36.352448
1784533490918,-36.354183
1784533490923,-36.356934
1784533490928,-36.357677
1784533490933,-36.360306
1784533490938,-36.360870
1784533490943,-36.363087
1784533490948,-36.364285
1784533490953,-36.365856
1784533490958,-36.367905
1784533490963,-36.371120
1784533490968,-36.372097
1784533490973,-36.374908
1784533490978,-36.376717
1784533490983,-36.379181
1784533490988,-36.380341
1784533490993,-36.382782
1784533490998,-36.385075
1784533491003,-36.386284
1784533491008,-36.388252
1784533491013,-36.390141
1784533491018,-36.392574
1784533491023,-36.394287
1784533491028,-36.394318
1784533491033,-36.395580
1784533491038,-36.398289
1784533491043,-36.400112
1784533491048,-36.401997
1784533491053,-36.403477
1784533491058,-36.405685
1784533491063,-36.408192
1784533491068,-36.409088
1784533491073,-36.411606
1784533491078,-36.412975
1784533491083,-36.415920
1784533491088,-36.417782
1784533491093,-36.419933
1784533491098,-36.421230
1784533491103,-36.422050
1784533491108,-36.424671
1784533491113,-36.426254
1784533491118,-36.428082
1784533491123,-36.430046
1784533491128,-36.432308
1784533491133,-36.433498
1784533491138,-36.435059
1784533491143,-36.437443
1784533491148,-36.439011
1784533491153,-36.439789
1784533491158,-36.441254
1784533491163,-36.443733
1784533491168,-36.445675
1784533491173,-36.448174
1784533491178,-36.449303
1784533491183,-36.451534
1784533491188,-36.452747
1784533491193,-36.455341
1784533491198,-36.457119
1784533491203,-36.456841
1784533491208,-36.459652
1784533491213,-36.460590
1784533491218,-36.462448
1784533491223,-36.463467
1784533491228,-36.465321
1784533491233,-36.467918
1784533491238,-36.471027
1784533491243,-36.473801
1784533491248,-36.473923
1784533491253,-36.474564
1784533491258,-36.476856
1784533491263,-36.479435
1784533491268,-36.481094
1784533491273,-36.482346
1784533491278,-36.483349
1784533491283,-36.485790
1784533491288,-36.488297
1784533491293,-36.489979
1784533491298,-36.493011
1784533491303,-36.494377
1784533491308,-36.496609
1784533491313,-36.498192
1784533491318,-36.500278
1784533491323,-36.502048
1784533491328,-36.504753
1784533491333,-36.505512
1784533491338,-36.507168
1784533491343,-36.507263
1784533491348,-36.507450
1784533491353,-36.509819
1784533491358,-36.511147
1784533491363,-36.512535
1784533491368,-36.513470
1784533491373,-36.514660
1784533491378,-36.516792
1784533491383,-36.516758
1784533491388,-36.519016
1784533491393,-36.521309
1784533491398,-36.522514
1784533491403,-36.524910
1784533491408,-36.526150
1784533491413,-36.527374
1784533491418,-36.529026
1784533491423,-36.530228
1784533491428,-36.531483
1784533491433,-36.532589
1784533491438,-36.534683
1784533491443,-36.537560
1784533491448,-36.538597
1784533491453,-36.540642
1784533491458,-36.542309
1784533491463,-36.542572
1784533491468,-36.544342
1784533491473,-36.545483
1784533491478,-36.548443
1784533491483,-36.551228
1784533491488,-36.551983
1784533491493,-36.553600
1784533491498,-36.556011
1784533491503,-36.558617
1784533491508,-36.560482
1784533491513,-36.561295
1784533491518,-36.562859
1784533491523,-36.564030
1784533491528,-36.565525
1784533491533,-36.566860
1784533491538,-36.570011
1784533491543,-36.570995
1784533491548,-36.572350
1784533491553,-36.574333
1784533491558,-36.575829
1784533491563,-36.577568
1784533491568,-36.578079
1784533491573,-36.581074
1784533491578,-36.582809
1784533491584,-36.582970
1784533491588,-36.584850
1784533491594,-36.587017
1784533491598,-36.589565
1784533491604,-36.591614
1784533491608,-36.594677
1784533491613,-36.596989
1784533491618,-36.599041
1784533491623,-36.600742
1784533491628,-36.602013
1784533491633,-36.604519
1784533491638,-36.604908
1784533491643,-36.607109
1784533491648,-36.607880
1784533491653,-36.611134
1784533491658,-36.614269
1784533491663,-36.616455
1784533491668,-36.618149
1784533491673,-36.618935
1784533491678,-36.622307
1784533491683,-36.625313
1784533491688,-36.627552
1784533491693,-36.629005
1784533491698,-36.631500
1784533491703,-36.633884
1784533491708,-36.631969
1784533491713,-36.633358
1784533491718,-36.636276
1784533491723,-36.637669
1784533491728,-36.642094
1784533491733,-36.646851
1784533491738,-36.648495
1784533491743,-36.652512
1784533491748,-36.665051
1784533491753,-36.660904
1784533491758,-36.663944
1784533491763,-36.669270
1784533491768,-36.675129
1784533491773,-36.678333
1784533491778,-36.678173
1784533491783,-36.681602
1784533491788,-36.682297
1784533491793,-36.678566
1784533491798,-36.680370
1784533491803,-36.682636
1784533491808,-36.681309
1784533491813,-36.683304
1784533491818,-36.683285
1784533491823,-36.682262
1784533491828,-36.682320
1784533491833,-36.682823
1784533491838,-36.684872
1784533491843,-36.687691
1784533491848,-36.690228
1784533491853,-36.694149
1784533491858,-36.696819
1784533491863,-36.698074
1784533491868,-36.700184
1784533491873,-36.701420
1784533491878,-36.702709
1784533491883,-36.702789
1784533491888,-36.703445
1784533491893,-36.705872
1784533491898,-36.708851
1784533491903,-36.712109
1784533491908,-36.714214
1784533491913,-36.715103
1784533491918,-36.716606
1784533491923,-36.720745
1784533491928,-36.720467
1784533491933,-36.721493
1784533491938,-36.723583
1784533491943,-36.725567
1784533491948,-36.726768
1784533491953,-36.727066
1784533491958,-36.728905
1784533491963,-36.730904
1784533491968,-36.731934
1784533491973,-36.733055
1784533491978,-36.735870
1784533491983,-36.737598
1784533491988,-36.739727
1784533491993,-36.742008
1784533491998,-36.743118
1784533492003,-36.744461
1784533492008,-36.744923
1784533492013,-36.747643
1784533492018,-36.749229
1784533492023,-36.751831
1784533492028,-36.753887
1784533492033,-36.756046
1784533492038,-36.758728
1784533492043,-36.759697
1784533492048,-36.761650
1784533492053,-36.762444
1784533492058,-36.764435
1784533492063,-36.768135
1784533492068,-36.769180
1784533492073,-36.771725
1784533492078,-36.772614
1784533492083,-36.775223
1784533492088,-36.776760
1784533492093,-36.776794
1784533492098,-36.779613
1784533492103,-36.781155
1784533492108,-36.781715
1784533492113,-36.783138
1784533492118,-36.783783
1784533492123,-36.784893
1784533492128,-36.787189
1784533492133,-36.790211
1784533492138,-36.792034
1784533492143,-36.795731
1784533492148,-36.799183
1784533492153,-36.799965
1784533492158,-36.801815
1784533492163,-36.802891
1784533492168,-36.806332
1784533492173,-36.807053
1784533492178,-36.809681
1784533492183,-36.810833
1784533492188,-36.809559
1784533492193,-36.810097
1784533492198,-36.811474
1784533492203,-36.813744
1784533492208,-36.816254
1784533492213,-36.817303
1784533492218,-36.819748
1784533492223,-36.822124
1784533492228,-36.825153
1784533492233,-36.826870
1784533492238,-36.825962
1784533492243,-36.825043
1784533492248,-36.824532
1784533492253,-36.824627
1784533492258,-36.822926
1784533492263,-36.821911
1784533492268,-36.821068
1784533492273,-36.822758
1784533492278,-36.823078
1784533492283,-36.822090
1784533492288,-36.820518
1784533492293,-36.821075
1784533492298,-36.820896
1784533492303,-36.822735
1784533492308,-36.824661
1784533492313,-36.827412
1784533492318,-36.830177
1784533492323,-36.832935
1784533492328,-36.835342
1784533492333,-36.839096
1784533492338,-36.839813
1784533492343,-36.841702
1784533492348,-36.844215
1784533492353,-36.846489
1784533492358,-36.849510
1784533492363,-36.852524
1784533492368,-36.857738
1784533492373,-36.861595
1784533492378,-36.867188
1784533492383,-36.870350
1784533492388,-36.875984
1784533492393,-36.881065
1784533492398,-36.886948
1784533492403,-36.891594
1784533492408,-36.896015
1784533492413,-36.901119
1784533492418,-36.906635
1784533492423,-36.910618
1784533492428,-36.914349
1784533492433,-36.916176
1784533492438,-36.919594
1784533492443,-36.919907
1784533492448,-36.923786
1784533492453,-36.910519
1784533492458,-36.893791
1784533492463,-36.894382
1784533492468,-36.904724
1784533492473,-36.903870
1784533492478,-36.905109
1784533492483,-36.902225
1784533492488,-36.906052
1784533492493,-36.906662
1784533492498,-36.906776
1784533492503,-36.910412
1784533492508,-36.908478
1784533492513,-36.908539
1784533492518,-36.909744
1784533492523,-36.913609
1784533492528,-36.915607
1784533492533,-36.918640
1784533492538,-36.919151
1784533492543,-36.921104
1784533492548,-36.921341
1784533492553,-36.921307
1784533492558,-36.924198
1784533492563,-36.926994
1784533492568,-36.929134
1784533492573,-36.933208
1784533492578,-36.937206
1784533492583,-36.936527
1784533492588,-36.937042
1784533492593,-36.936958
1784533492598,-36.937271
1784533492603,-36.937935
1784533492608,-36.940201
1784533492613,-36.943035
1784533492618,-36.946095
1784533492623,-36.946835
1784533492628,-36.950855
1784533492633,-36.952934
1784533492638,-36.952953
1784533492643,-36.954720
1784533492648,-36.955925
1784533492653,-36.957409
1784533492658,-36.959831
1784533492663,-36.962139
1784533492668,-36.964226
1784533492673,-36.966129
1784533492678,-36.968674
1784533492683,-36.969383
1784533492688,-36.971123
1784533492693,-36.972755
1784533492698,-36.975422
1784533492703,-36.976372
1784533492708,-36.977909
1784533492713,-36.981037
1784533492718,-36.983475
1784533492723,-36.984428
1784533492728,-36.988213
1784533492733,-36.988800
1784533492738,-36.993118
1784533492743,-36.998009
1784533492748,-37.001442
1784533492753,-37.005161
1784533492758,-37.010605
1784533492763,-37.015537
1784533492768,-37.018459
1784533492773,-37.020481
1784533492778,-37.021915
1784533492783,-37.023273
1784533492788,-37.026939
1784533492793,-37.030014
1784533492798,-37.033962
1784533492803,-37.035858
1784533492808,-37.039963
1784533492813,-37.042503
1784533492818,-37.044697
1784533492823,-37.048061
1784533492828,-37.051029
1784533492833,-37.054192
1784533492838,-37.056427
1784533492843,-37.060036
1784533492848,-37.062698
1784533492853,-37.065720
1784533492858,-37.068092
1784533492863,-37.070663
1784533492868,-37.073555
1784533492873,-37.075962
1784533492878,-37.079128
1784533492883,-37.082096
1784533492888,-37.085564
1784533492893,-37.087837
1784533492898,-37.090332
1784533492903,-37.092636
1784533492908,-37.095749
1784533492913,-37.096184
1784533492918,-37.098667
1784533492923,-37.101299
1784533492928,-37.102661
1784533492933,-37.103531
1784533492938,-37.105751
1784533492943,-37.109985
1784533492948,-37.112015
1784533492953,-37.114101
1784533492958,-37.116554
1784533492963,-37.118881
1784533492968,-37.120857
1784533492973,-37.122620
1784533492978,-37.124146
1784533492983,-37.125328
1784533492988,-37.125549
1784533492993,-37.129044
1784533492998,-37.131493
1784533493003,-37.132744
1784533493008,-37.137543
1784533493013,-37.139961
1784533493018,-37.144279
1784533493023,-37.146797
1784533493028,-37.149734
1784533493033,-37.153194
1784533493038,-37.156376
1784533493043,-37.158531
1784533493048,-37.162048
1784533493053,-37.162529
1784533493058,-37.164429
1784533493063,-37.167133
1784533493068,-37.172085
1784533493073,-37.175751
1784533493078,-37.180561
1784533493083,-37.185429
1784533493088,-37.187344
1784533493093,-37.187607
1784533493098,-37.189503
1784533493103,-37.192997
1784533493108,-37.193947
1784533493113,-37.196674
1784533493118,-37.198933
1784533493123,-37.199936
1784533493128,-37.202114
1784533493133,-37.204872
1784533493138,-37.204735
1784533493143,-37.209301
1784533493148,-37.211201
1784533493153,-37.213661
1784533493158,-37.215553
1784533493163,-37.214802
1784533493168,-37.218231
1784533493173,-37.220898
1784533493178,-37.222607
1784533493183,-37.226360
1784533493188,-37.227791
1784533493193,-37.229633
1784533493198,-37.234318
1784533493203,-37.234589
1784533493208,-37.238285
1784533493213,-37.239693
1784533493218,-37.241272
1784533493223,-37.241486
1784533493228,-37.244576
1784533493233,-37.244835
1784533493238,-37.246807
1784533493243,-37.248341
1784533493248,-37.250164
1784533493253,-37.252163
1784533493258,-37.254944
1784533493263,-37.257084
1784533493268,-37.259254
1784533493273,-37.261433
1784533493278,-37.263680
1784533493283,-37.263870
1784533493288,-37.265327
1784533493293,-37.267204
1784533493298,-37.269070
1784533493303,-37.269352
1784533493308,-37.271446
1784533493313,-37.272388
1784533493318,-37.274151
1784533493323,-37.276367
1784533493328,-37.278324
1784533493333,-37.280094
1784533493338,-37.280933
1784533493343,-37.284092
1784533493348,-37.285286
1784533493353,-37.285889
1784533493358,-37.287746
1784533493363,-37.288811
1784533493368,-37.290550
1784533493373,-37.292660
1784533493378,-37.295490
1784533493383,-37.298225
1784533493388,-37.301006
1784533493393,-37.303356
1784533493398,-37.305038
1784533493403,-37.306633
1784533493408,-37.308743
1784533493413,-37.311028
1784533493418,-37.311611
1784533493423,-37.316292
1784533493428,-37.317249
1784533493433,-37.320904
1784533493438,-37.321793
1784533493443,-37.323555
1784533493448,-37.324898
1784533493453,-37.326977
1784533493458,-37.328079
1784533493463,-37.328629
1784533493468,-37.329914
1784533493473,-37.331959
1784533493478,-37.334534
1784533493483,-37.335487
1784533493488,-37.337349
1784533493493,-37.340096
1784533493498,-37.340977
1784533493503,-37.345528
1784533493508,-37.348248
1784533493513,-37.348732
1784533493518,-37.349697
1784533493523,-37.351917
1784533493528,-37.353088
1784533493533,-37.353340
1784533493538,-37.357124
1784533493543,-37.358971
1784533493548,-37.360668
1784533493553,-37.362255
1784533493558,-37.364723
1784533493563,-37.365662
1784533493568,-37.367153
1784533493573,-37.368042
1784533493578,-37.370758
1784533493583,-37.372078
1784533493588,-37.373653
1784533493593,-37.375160
1784533493598,-37.377941
1784533493603,-37.379753
1784533493608,-37.380375
1784533493613,-37.381840
1784533493618,-37.384541
1784533493623,-37.386124
1784533493628,-37.387817
1784533493633,-37.390095
1784533493638,-37.391655
1784533493643,-37.393475
1784533493648,-37.394375
1784533493653,-37.395573
1784533493658,-37.397808
1784533493663,-37.399284
1784533493668,-37.399109
1784533493673,-37.402130
1784533493678,-37.402416
1784533493683,-37.404285
1784533493688,-37.405846
1784533493693,-37.408375
1784533493698,-37.410160
1784533493703,-37.411079
1784533493708,-37.411644
1784533493713,-37.412399
1784533493718,-37.414536
1784533493723,-37.417301
1784533493728,-37.419350
1784533493733,-37.419991
1784533493738,-37.420921
1784533493743,-37.423443
1784533493748,-37.425354
1784533493753,-37.426949
1784533493758,-37.428440
1784533493763,-37.429825
1784533493768,-37.433224
1784533493773,-37.433865
1784533493778,-37.435165
1784533493783,-37.437851
1784533493788,-37.439594
1784533493793,-37.442501
1784533493798,-37.441845
1784533493803,-37.443928
1784533493808,-37.445957
1784533493814,-37.447716
1784533493818,-37.450035
1784533493823,-37.450962
1784533493828,-37.453465
1784533493833,-37.455437
1784533493838,-37.455750
1784533493843,-37.456997
1784533493848,-37.458385
1784533493853,-37.459831
1784533493858,-37.462269
1784533493863,-37.461975
1784533493868,-37.464272
1784533493873,-37.466908
1784533493878,-37.468033
1784533493883,-37.467686
1784533493888,-37.469566
1784533493893,-37.471207
1784533493898,-37.472107
1784533493903,-37.472404
1784533493908,-37.474022
1784533493913,-37.476189
1784533493918,-37.478485
1784533493923,-37.482018
1784533493928,-37.481602
1784533493933,-37.483139
1784533493938,-37.485649
1784533493943,-37.486778
1784533493948,-37.488403
1784533493953,-37.490299
1784533493958,-37.490005
1784533493963,-37.491734
1784533493968,-37.493923
1784533493973,-37.494545
1784533493978,-37.496853
1784533493983,-37.499222
1784533493988,-37.502033
1784533493993,-37.503811
1784533493998,-37.506474
1784533494003,-37.508770
1784533494008,-37.508980
1784533494013,-37.512791
1784533494018,-37.512203
1784533494023,-37.514751
1784533494028,-37.515251
1784533494033,-37.516613
1784533494038,-37.518822
1784533494043,-37.521275
1784533494048,-37.521370
1784533494053,-37.524757
1784533494058,-37.526966
1784533494063,-37.527718
1784533494068,-37.530689
1784533494073,-37.532757
1784533494078,-37.533756
1784533494083,-37.536316
1784533494088,-37.537582
1784533494094,-37.537701
1784533494098,-37.538200
1784533494103,-37.541515
1784533494108,-37.542591
1784533494114,-37.544403
1784533494118,-37.546211
1784533494123,-37.547806
1784533494128,-37.549080
1784533494133,-37.550537
1784533494138,-37.552238
1784533494143,-37.555111
1784533494148,-37.557892
1784533494153,-37.559017
1784533494158,-37.562557
1784533494163,-37.564487
1784533494168,-37.566326
1784533494173,-37.566525
1784533494178,-37.568230
1784533494183,-37.571808
1784533494188,-37.572685
1784533494193,-37.574505
1784533494198,-37.575935
1784533494203,-37.577423
1784533494208,-37.579041
1784533494213,-37.581158
1784533494218,-37.582272
1784533494223,-37.583637
1784533494228,-37.586315
1784533494233,-37.588081
1784533494238,-37.589302
1784533494243,-37.590282
1784533494248,-37.592606
1784533494253,-37.593937
1784533494258,-37.596382
1784533494263,-37.597401
1784533494268,-37.600037
1784533494273,-37.602573
1784533494278,-37.604561
1784533494283,-37.605042
1784533494288,-37.607693
1784533494293,-37.609932
1784533494298,-37.610336
1784533494303,-37.611633
1784533494308,-37.613899
1784533494313,-37.617313
1784533494318,-37.617992
1784533494323,-37.620068
1784533494328,-37.621403
1784533494333,-37.623833
1784533494338,-37.625412
1784533494343,-37.628658
1784533494348,-37.630859
1784533494353,-37.632244
1784533494358,-37.634151
1784533494363,-37.635166
1784533494368,-37.637875
1784533494373,-37.638996
1784533494378,-37.642216
1784533494383,-37.643353
1784533494388,-37.644569
1784533494393,-37.645576
1784533494398,-37.647240
1784533494403,-37.649227
1784533494408,-37.650581
1784533494413,-37.650459
1784533494418,-37.652863
1784533494423,-37.656403
1784533494428,-37.658943
1784533494433,-37.659981
1784533494438,-37.660595
1784533494443,-37.664021
1784533494448,-37.664867
1784533494453,-37.666706
1784533494458,-37.668671
1784533494463,-37.669689
1784533494468,-37.673088
1784533494473,-37.675266
1784533494478,-37.676712
1784533494483,-37.679176
1784533494488,-37.681019
1784533494493,-37.682747
1784533494498,-37.683361
1784533494503,-37.685062
1784533494508,-37.685387
1784533494513,-37.688560
1784533494518,-37.689259
1784533494523,-37.693066
1784533494528,-37.695602
1784533494533,-37.697754
1784533494538,-37.699974
1784533494543,-37.701015
1784533494548,-37.703869
1784533494553,-37.704948
1784533494558,-37.709400
1784533494563,-37.710716
1784533494568,-37.712734
1784533494573,-37.714493
1784533494578,-37.717056
1784533494583,-37.717926
1784533494588,-37.718689
1784533494593,-37.719990
1784533494598,-37.722679
1784533494603,-37.725632
1784533494608,-37.727951
1784533494613,-37.729744
1784533494618,-37.731091
1784533494623,-37.733280
1784533494628,-37.735748
1784533494633,-37.738003
1784533494638,-37.739582
1784533494643,-37.741329
1784533494648,-37.745274
1784533494653,-37.748501
1784533494658,-37.750156
1784533494663,-37.751854
1784533494668,-37.752914
1784533494673,-37.753880
1784533494678,-37.756096
1784533494683,-37.757404
1784533494688,-37.760311
1784533494693,-37.762226
1784533494698,-37.763023
1784533494703,-37.764408
1784533494708,-37.766277
1784533494713,-37.769665
1784533494718,-37.772846
1784533494723,-37.775211
1784533494728,-37.777126
1784533494733,-37.779160
1784533494738,-37.782227
1784533494743,-37.784626
1784533494748,-37.786823
1784533494753,-37.788406
1784533494758,-37.789925
1784533494763,-37.791977
1784533494768,-37.793884
1784533494773,-37.796680
1784533494778,-37.798702
1784533494783,-37.798889
1784533494788,-37.800438
1784533494793,-37.801620
1784533494798,-37.802410
1784533494803,-37.803375
1784533494808,-37.806545
1784533494813,-37.806271
1784533494818,-37.808113
1784533494823,-37.809681
1784533494828,-37.810852
1784533494833,-37.812595
1784533494838,-37.813866
1784533494843,-37.816586
1784533494848,-37.817375
1784533494853,-37.818508
1784533494858,-37.822701
1784533494863,-37.823605
1784533494868,-37.825253
1784533494873,-37.826889
1784533494878,-37.827560
1784533494883,-37.829739
1784533494888,-37.830647
1784533494893,-37.832001
1784533494898,-37.834469
1784533494903,-37.836132
1784533494908,-37.837242
1784533494913,-37.839455
1784533494918,-37.841515
1784533494923,-37.842655
1784533494928,-37.843697
1784533494933,-37.845284
1784533494938,-37.847260
1784533494943,-37.847118
1784533494948,-37.851406
1784533494953,-37.854164
1784533494958,-37.855545
1784533494963,-37.858509
1784533494968,-37.858219
1784533494973,-37.858612
1784533494978,-37.859730
1784533494983,-37.860840
1784533494988,-37.860714
1784533494993,-37.863247
1784533494998,-37.865406
1784533495003,-37.867710
1784533495008,-37.869011
1784533495013,-37.870861
1784533495018,-37.871750
1784533495023,-37.873940
1784533495028,-37.876293
1784533495033,-37.877251
1784533495038,-37.880535
1784533495043,-37.883148
1784533495048,-37.884239
1784533495053,-37.886047
1784533495058,-37.886703
1784533495063,-37.887306
1784533495068,-37.888699
1784533495073,-37.889698
1784533495078,-37.891785
1784533495083,-37.894188
1784533495088,-37.895676
1784533495093,-37.895401
1784533495098,-37.898361
1784533495103,-37.897572
1784533495108,-37.899010
1784533495113,-37.900162
1784533495118,-37.903454
1784533495123,-37.905418
1784533495128,-37.907314
1784533495133,-37.907814
1784533495138,-37.910137
1784533495143,-37.910496
1784533495148,-37.914211
1784533495153,-37.913113
1784533495158,-37.913914
1784533495163,-37.915924
1784533495168,-37.916615
1784533495173,-37.917908
1784533495178,-37.919888
1784533495183,-37.921150
1784533495188,-37.921841
1784533495193,-37.923485
1784533495198,-37.926697
1784533495203,-37.928986
1784533495208,-37.931446
1784533495213,-37.932503
1784533495218,-37.933605
1784533495223,-37.933975
1784533495228,-37.936951
1784533495233,-37.937931
1784533495238,-37.940800
1784533495243,-37.942993
1784533495248,-37.945835
1784533495253,-37.948692
1784533495258,-37.949253
1784533495263,-37.949291
1784533495268,-37.950275
1784533495273,-37.951374
1784533495278,-37.954487
1784533495283,-37.954399
1784533495288,-37.955654
1784533495293,-37.956631
1784533495298,-37.959362
1784533495303,-37.960991
1784533495308,-37.962265
1784533495313,-37.964794
1784533495318,-37.966000
1784533495323,-37.968563
1784533495328,-37.970417
1784533495333,-37.972122
1784533495338,-37.974903
1784533495343,-37.975861
1784533495348,-37.977509
1784533495353,-37.980633
1784533495358,-37.980637
1784533495363,-37.980022
1784533495368,-37.981731
1784533495373,-37.983849
1784533495378,-37.983734
1784533495383,-37.985676
1784533495388,-37.986248
1784533495393,-37.988663
1784533495398,-37.990204
1784533495403,-37.994225
1784533495408,-37.995750
1784533495413,-37.997807
1784533495418,-38.000385
1784533495423,-38.001400
1784533495428,-38.003666
1784533495433,-38.004948
1784533495438,-38.004963
1784533495443,-38.007313
1784533495449,-38.009727
1784533495454,-38.011456
1784533495459,-38.012730
1784533495464,-38.014523
1784533495468,-38.016422
1784533495473,-38.016514
1784533495478,-38.017654
1784533495483,-38.021111
1784533495488,-38.022949
1784533495493,-38.023254
1784533495498,-38.026524
1784533495503,-38.028255
1784533495508,-38.029575
1784533495513,-38.030357
1784533495518,-38.032330
1784533495523,-38.032646
1784533495528,-38.032322
1784533495533,-38.035015
1784533495538,-38.035942
1784533495543,-38.038456
1784533495548,-38.041161
1784533495553,-38.041489
1784533495558,-38.043297
1784533495563,-38.043850
1784533495568,-38.045666
1784533495573,-38.047935
1784533495578,-38.049084
1784533495583,-38.052521
1784533495588,-38.054462
1784533495593,-38.055660
1784533495598,-38.057953
1784533495603,-38.059032
1784533495608,-38.060760
1784533495613,-38.063271
1784533495618,-38.064529
1784533495623,-38.066177
1784533495628,-38.068783
1784533495633,-38.070152
1784533495638,-38.072681
1784533495643,-38.074684
1784533495648,-38.077522
1784533495653,-38.078930
1784533495658,-38.080025
1784533495663,-38.081493
1784533495668,-38.082413
1784533495673,-38.085781
1784533495678,-38.087246
1784533495683,-38.088581
1784533495688,-38.089241
1784533495693,-38.092392
1784533495698,-38.095943
1784533495703,-38.096775
1784533495708,-38.099571
1784533495713,-38.100658
1784533495718,-38.105518
1784533495723,-38.106533
1784533495728,-38.108402
1784533495733,-38.110081
1784533495738,-38.111298
1784533495743,-38.114677
1784533495748,-38.115299
1784533495753,-38.116814
1784533495758,-38.119411
1784533495763,-38.120605
1784533495768,-38.121460
1784533495773,-38.122246
1784533495778,-38.122112
1784533495783,-38.124065
1784533495788,-38.125462
1784533495793,-38.126385
1784533495798,-38.128178
1784533495803,-38.130909
1784533495808,-38.131969
1784533495813,-38.133999
1784533495818,-38.133469
1784533495823,-38.135151
1784533495828,-38.136795
1784533495833,-38.137108
1784533495838,-38.138386
1784533495843,-38.137272
1784533495848,-38.138618
1784533495853,-38.139175
1784533495858,-38.140053
1784533495863,-38.142860
1784533495868,-38.143551
1784533495873,-38.144901
1784533495878,-38.148094
1784533495883,-38.150414
1784533495888,-38.154045
1784533495893,-38.157604
1784533495898,-38.158516
1784533495903,-38.159725
1784533495908,-38.162472
1784533495913,-38.163120
1784533495918,-38.163925
1784533495923,-38.164265
1784533495928,-38.166824
1784533495933,-38.168446
1784533495938,-38.167545
1784533495943,-38.170124
1784533495948,-38.173443
1784533495953,-38.174896
1784533495958,-38.175236
1784533495963,-38.175247
1784533495968,-38.178307
1784533495973,-38.180851
1784533495978,-38.182358
1784533495983,-38.184811
1784533495988,-38.186790
1784533495993,-38.188427
1784533495998,-38.190552
1784533496003,-38.192677
1784533496008,-38.193501
1784533496013,-38.194988
1784533496018,-38.196758
1784533496023,-38.198002
1784533496028,-38.199833
1784533496033,-38.201397
1784533496038,-38.203560
1784533496043,-38.203300
1784533496048,-38.204346
1784533496053,-38.205505
1784533496058,-38.206909
1784533496063,-38.207890
1784533496068,-38.207241
1784533496073,-38.208897
1784533496078,-38.215187
1784533496083,-38.212727
1784533496088,-38.215038
1784533496093,-38.215176
1784533496098,-38.219715
1784533496103,-38.223900
1784533496108,-38.221935
1784533496113,-38.222179
1784533496118,-38.234215
1784533496123,-38.239498
1784533496128,-38.246140
1784533496133,-38.255531
1784533496138,-38.257248
1784533496143,-38.256226
1784533496148,-38.258095
1784533496153,-38.263577
1784533496158,-38.267620
1784533496163,-38.266785
1784533496168,-38.271709
1784533496173,-38.273056
1784533496178,-38.275890
1784533496183,-38.276566
1784533496188,-38.278076
1784533496193,-38.278519
1784533496198,-38.281696
1784533496203,-38.282303
1784533496208,-38.283913
1784533496213,-38.288113
1784533496218,-38.290997
1784533496223,-38.292671
1784533496228,-38.292675
1784533496233,-38.297726
1784533496238,-38.296810
1784533496243,-38.298569
1784533496248,-38.301483
1784533496253,-38.298252
1784533496258,-38.297180
1784533496263,-38.306091
1784533496268,-38.301159
1784533496273,-38.303783
1784533496278,-38.311954
1784533496283,-38.307743
1784533496288,-38.306198
1784533496293,-38.316689
1784533496298,-38.314720
1784533496303,-38.316811
1784533496308,-38.321453
1784533496313,-38.319141
1784533496318,-38.319565
1784533496323,-38.324741
1784533496328,-38.325680
1784533496333,-38.326202
1784533496338,-38.333374
1784533496343,-38.336113
1784533496348,-38.334324
1784533496353,-38.337849
1784533496358,-38.340794
1784533496363,-38.340443
1784533496368,-38.341248
1784533496373,-38.343372
1784533496378,-38.345791
1784533496383,-38.347046
1784533496388,-38.352802
1784533496393,-38.353321
1784533496398,-38.354435
1784533496403,-38.358112
1784533496408,-38.361423
1784533496413,-38.360073
1784533496418,-38.363277
1784533496423,-38.368313
1784533496428,-38.369705
1784533496433,-38.371021
1784533496438,-38.374874
1784533496443,-38.376022
1784533496448,-38.376575
1784533496453,-38.378418
1784533496458,-38.376411
1784533496463,-38.378006
1784533496468,-38.379051
1784533496473,-38.382057
1784533496478,-38.383327
1784533496483,-38.385872
1784533496488,-38.388100
1784533496493,-38.390152
1784533496498,-38.392311
1784533496503,-38.393150
1784533496508,-38.392239
1784533496513,-38.393581
1784533496518,-38.396008
1784533496523,-38.395428
1784533496528,-38.399986
1784533496533,-38.403370
1784533496538,-38.405361
1784533496543,-38.407436
1784533496548,-38.409534
1784533496553,-38.410339
1784533496558,-38.412182
1784533496563,-38.413853
1784533496568,-38.414612
1784533496573,-38.415073
1784533496578,-38.416794
1784533496583,-38.419357
1784533496588,-38.420799
1784533496593,-38.421871
1784533496598,-38.423580
1784533496603,-38.425362
1784533496609,-38.426773
1784533496614,-38.429348
