time_ms,has_target,X_cam,Y_cam,Z_cam
1784614335641,1,0.393000,-0.066844,0.010629
1784614335674,1,0.395000,-0.044294,0.011338
1784614335707,1,0.396000,-0.021458,0.012024
1784614335742,1,0.396000,0.007391,0.010710
1784614335775,1,0.396000,0.032961,0.009395
1784614335810,1,0.394000,0.052691,0.009021
1784614335843,1,0.390000,0.069590,0.008282
1784614335875,1,0.389000,0.079073,0.010198
1784614335911,1,0.388000,0.085294,0.010171
1784614335943,1,0.389000,0.081005,0.010198
1784614335976,1,0.396000,0.067055,0.009395
1784614336010,1,0.401000,0.047320,0.009514
1784614336042,1,0.404000,0.022925,0.008244
1784614336077,1,0.406000,-0.002170,0.006600
1784614336110,1,0.407000,-0.030477,0.006616
1784614336146,1,0.409000,-0.057376,0.006988
1784614336179,1,0.407000,-0.074279,0.007292
1784614336213,1,0.407000,-0.088767,0.005603
1784614336247,1,0.407000,-0.092473,0.006616
1784614336279,1,0.409000,-0.082431,0.005630
1784614336312,1,0.410000,-0.065662,0.000200
1784614336346,1,0.413000,-0.039132,0.000544
1784614336378,1,0.415000,-0.011494,-0.001864
1784614336412,1,0.416000,0.020506,-0.005666
1784614336447,1,0.414000,0.040971,-0.007701
1784614336492,1,0.410000,0.060601,-0.007286
1784614336514,1,0.406000,0.075470,-0.006541
1784614336549,1,0.403000,0.086256,-0.005155
1784614336582,1,0.401000,0.086824,-0.004797
1784614336614,1,0.405000,0.077967,-0.003164
1784614336647,1,0.410000,0.059583,-0.001501
1784614336681,1,0.413000,0.034718,-0.002198
1784614336716,1,0.414000,0.004299,-0.003234
1784614336748,1,0.413000,-0.023063,-0.003226
1784614336783,1,0.413000,-0.050757,-0.004255
1784614336815,1,0.409000,-0.070242,-0.004553
1784614336850,1,0.407000,-0.087419,-0.004530
1784614336885,1,0.406000,-0.092918,-0.003509
1784614336917,1,0.406000,-0.085524,-0.004856
1784614336950,1,0.407000,-0.071246,-0.003855
1784614336984,1,0.408000,-0.044738,-0.004203
1784614337019,1,0.409000,-0.014375,-0.004213
1784614337051,1,0.409000,0.015082,-0.005911
1784614337083,1,0.407000,0.039605,-0.007570
1784614337118,1,0.403000,0.057898,-0.006158
1784614337153,1,0.399000,0.075821,-0.004773
1784614337188,1,0.397000,0.084972,-0.003760
1784614337220,1,0.396000,0.087380,-0.004408
1784614337252,1,0.399000,0.082097,-0.002455
1784614337286,1,0.405000,0.065897,-0.002492
1784614337320,1,0.411000,0.041014,-0.002528
1784614337353,1,0.415000,0.012555,-0.001864
1784614337388,1,0.414000,-0.013180,-0.003578
1784614337421,1,0.413000,-0.038790,-0.003226
1784614337454,1,0.410000,-0.059892,-0.004224
1784614337489,1,0.409000,-0.077691,-0.003195
1784614337524,1,0.407000,-0.089104,-0.003517
1784614337558,1,0.407000,-0.086745,-0.003179
1784614337590,1,0.408000,-0.075475,-0.003187
1784614337624,1,0.409000,-0.055344,-0.002516
1784614337656,1,0.410000,-0.030363,-0.001842
1784614337689,1,0.411000,0.000525,-0.002870
1784614337722,1,0.409000,0.025240,-0.005232
1784614337757,1,0.406000,0.046229,-0.006204
1784614337791,1,0.401000,0.066574,-0.007126
1784614337826,1,0.398000,0.076619,-0.005752
1784614337859,1,0.395000,0.084217,-0.006036
1784614337893,1,0.394000,0.084330,-0.007002
1784614337925,1,0.399000,0.071196,-0.008746
1784614337958,1,0.402000,0.054426,-0.010814
1784614337992,1,0.407000,0.027138,-0.011286
1784614338025,1,0.408000,-0.000492,-0.011991
1784614338059,1,0.409000,-0.026564,-0.011002
1784614338092,1,0.407000,-0.049683,-0.010610
1784614338126,1,0.408000,-0.070070,-0.008605
1784614338162,1,0.409000,-0.085817,-0.003195
1784614338195,1,0.410000,-0.090100,0.001561
1784614338229,1,0.416000,-0.083498,0.006762
1784614338260,1,0.422000,-0.072125,0.012464
1784614338294,1,0.431000,-0.041908,0.018810
1784614338328,1,0.439000,-0.009978,0.023531
1784614338362,1,0.445000,0.015305,0.027177
1784614338395,1,0.450000,0.041926,0.030096
1784614338430,1,0.457000,0.066413,0.035495
1784614338462,1,0.462000,0.082056,0.040868
1784614338498,1,0.469000,0.096500,0.047715
1784614338532,1,0.477000,0.103674,0.048529
1784614338562,1,0.491000,0.098587,0.050768
1784614338596,1,0.507000,0.081234,0.052843
1784614338629,1,0.527000,0.054335,0.054491
1784614338663,1,0.541000,0.019950,0.053244
1784614338696,1,0.552000,-0.013460,0.051578
1784614338730,1,0.563000,-0.051015,0.048868
1784614338766,1,0.571000,-0.078683,0.048141
1784614338798,1,0.579000,-0.103752,0.045932
1784614338832,1,0.588000,-0.122888,0.044694
1784614338865,1,0.599000,-0.123700,0.045033
1784614338898,1,0.611000,-0.104934,0.040864
1784614338931,1,0.622000,-0.073868,0.036438
1784614338965,1,0.633000,-0.033252,0.033930
1784614338999,1,0.641000,0.008249,0.029571
1784614339033,1,0.645000,0.048347,0.027079
1784614339066,1,0.649000,0.086793,0.026709
1784614339100,1,0.647000,0.112771,0.021794
1784614339135,1,0.647000,0.133124,0.027163
1784614339168,1,0.649000,0.138371,0.029940
1784614339201,1,0.656000,0.121942,0.027541
1784614339234,1,0.665000,0.096640,0.028471
1784614339269,1,0.674000,0.056100,0.026059
1784614339301,1,0.678000,0.017144,0.026214
1784614339335,1,0.680000,-0.026714,0.026291
1784614339369,1,0.679000,-0.062088,0.026816
1784614339404,1,0.681000,-0.091586,0.031417
1784614339437,1,0.681000,-0.113573,0.034242
1784614339471,1,0.680000,-0.122976,0.038143
1784614339504,1,0.681000,-0.118083,0.039894
1784614339537,1,0.686000,-0.099074,0.043034
1784614339571,1,0.687000,-0.067938,0.043667
1784614339603,1,0.689000,-0.029350,0.042650
1784614339637,1,0.693000,0.016376,0.040597
1784614339672,1,0.695000,0.060725,0.037830
1784614339705,1,0.689000,0.097276,0.038076
1784614339739,1,0.685000,0.126766,0.037286
1784614339773,1,0.683000,0.141662,0.036610
1784614339807,1,0.687000,0.139079,0.035684
1784614339841,1,0.697000,0.120332,0.036204
1784614339873,1,0.705000,0.082610,0.033694
1784614339907,1,0.714000,0.043471,0.030569
1784614339942,1,0.717000,0.003291,0.029507
1784614339975,1,0.720000,-0.037227,0.027240
1784614340008,1,0.719000,-0.072888,0.026009
1784614340042,1,0.721000,-0.098757,0.025483
1784614340076,1,0.726000,-0.115669,0.028672
1784614340110,1,0.725000,-0.123312,0.031641
1784614340143,1,0.728000,-0.117193,0.033585
1784614340177,1,0.732000,-0.093597,0.037414
1784614340210,1,0.738000,-0.057097,0.038334
1784614340242,1,0.744000,-0.014447,0.038645
1784614340276,1,0.748000,0.032537,0.037611
1784614340310,1,0.751000,0.079296,0.030906
1784614340344,1,0.751000,0.119707,0.030283
1784614340377,1,0.747000,0.156792,0.030742
1784614340412,1,0.747000,0.174107,0.034461
1784614340445,1,0.752000,0.170915,0.034068
1784614340478,1,0.765000,0.152970,0.028943
1784614340511,1,0.781000,0.119963,0.025659
1784614340545,1,0.793000,0.073883,0.025395
1784614340578,1,0.797000,0.026091,0.020893
1784614340612,1,0.798000,-0.019459,0.017608
1784614340645,1,0.800000,-0.055271,0.012341
1784614340681,1,0.802000,-0.082630,0.011706
1784614340713,1,0.801000,-0.097778,0.016345
1784614340747,1,0.803000,-0.105335,0.019718
1784614340780,1,0.803000,-0.103341,0.017718
1784614340814,1,0.805000,-0.096267,0.014422
1784614340847,1,0.811000,-0.076172,0.015203
1784614340881,1,0.815000,-0.044837,0.017307
1784614340915,1,0.816000,-0.007063,0.014619
1784614340948,1,0.820000,0.030238,0.012649
1784614340982,1,0.824000,0.067904,0.012027
1784614341016,1,0.821000,0.101639,0.010621
1784614341049,1,0.818000,0.127678,0.012618
1784614341083,1,0.818000,0.141221,0.013976
1784614341116,1,0.822000,0.139190,0.014045
1784614341150,1,0.826000,0.118670,0.013427
1784614341183,1,0.835000,0.086091,0.014267
1784614341217,1,0.842000,0.042899,0.012290
1784614341250,1,0.841000,-0.003102,0.012275
1784614341284,1,0.844000,-0.047830,0.013720
1784614341317,1,0.840000,-0.088631,0.010169
1784614341351,1,0.842000,-0.119512,0.012989
1784614341386,1,0.841000,-0.140953,0.015067
1784614341419,1,0.837000,-0.146519,0.015690
1784614341452,1,0.840000,-0.132441,0.017838
1784614341485,1,0.838000,-0.102295,0.015709
1784614341520,1,0.840000,-0.060816,0.011564
1784614341552,1,0.833000,-0.014796,0.008702
1784614341586,1,0.832000,0.033436,0.010072
1784614341620,1,0.818000,0.076212,0.011261
1784614341654,1,0.806000,0.112460,0.013771
1784614341689,1,0.793000,0.139531,0.013549
1784614341722,1,0.778000,0.150417,0.013938
1784614341755,1,0.768000,0.142126,0.013759
1784614341790,1,0.766000,0.117025,0.014359
1784614341823,1,0.759000,0.079512,0.014228
1784614341855,1,0.751000,0.035154,0.014078
1784614341889,1,0.744000,-0.008903,0.014564
1784614341923,1,0.732000,-0.051179,0.013114
1784614341957,1,0.720000,-0.085506,0.012302
1784614341990,1,0.711000,-0.110336,0.013328
1784614342025,1,0.702000,-0.125793,0.014907
1784614342058,1,0.696000,-0.133936,0.017090
1784614342090,1,0.689000,-0.124604,0.016918
1784614342124,1,0.686000,-0.102481,0.017983
1784614342158,1,0.684000,-0.073304,0.016228
1784614342191,1,0.678000,-0.036739,0.012710
1784614342225,1,0.675000,0.000863,0.013214
1784614342258,1,0.668000,0.036799,0.013631
1784614342293,1,0.658000,0.065663,0.015611
1784614342326,1,0.651000,0.088677,0.015445
1784614342361,1,0.644000,0.104784,0.016348
1784614342393,1,0.640000,0.107842,0.016778
1784614342427,1,0.638000,0.096942,0.015666
1784614342460,1,0.643000,0.074280,0.016856
1784614342494,1,0.645000,0.039804,0.016373
1784614342528,1,0.646000,-0.000778,0.016399
1784614342560,1,0.645000,-0.041358,0.016373
1784614342594,1,0.643000,-0.080088,0.015789
1784614342628,1,0.640000,-0.110974,0.016246
1784614342661,1,0.639000,-0.137779,0.018873
1784614342696,1,0.638000,-0.150239,0.023079
1784614342729,1,0.637000,-0.147895,0.024100
1784614342762,1,0.640000,-0.131637,0.022089
1784614342795,1,0.645000,-0.104899,0.019050
1784614342829,1,0.649000,-0.070090,0.015936
1784614342862,1,0.651000,-0.034737,0.014905
1784614342896,1,0.652000,-0.001325,0.016010
1784614342931,1,0.653000,0.026242,0.015493
1784614342964,1,0.654000,0.046315,0.016059
1784614342999,1,0.653000,0.059758,0.015493
1784614343032,1,0.655000,0.064279,0.015540
1784614343066,1,0.657000,0.061756,0.015042
1784614343098,1,0.662000,0.048525,0.014607
1784614343133,1,0.667000,0.028461,0.013057
1784614343166,1,0.668000,0.002513,0.011413
1784614343200,1,0.669000,-0.025728,0.010875
1784614343233,1,0.671000,-0.051913,0.011465
1784614343266,1,0.673000,-0.075468,0.010382
1784614343301,1,0.674000,-0.096783,0.009278
1784614343334,1,0.677000,-0.110104,0.007634
1784614343368,1,0.679000,-0.113240,0.007093
1784614343401,1,0.681000,-0.103425,0.007114
1784614343435,1,0.684000,-0.081797,0.006578
1784614343469,1,0.686000,-0.055345,0.004889
1784614343503,1,0.689000,-0.023075,0.003195
1784614343535,1,0.693000,0.014655,0.000913
1784614343569,1,0.695000,0.045766,0.000916
1784614343603,1,0.691000,0.071816,0.000910
1784614343637,1,0.690000,0.088849,0.000909
1784614343672,1,0.690000,0.095703,0.000909
1784614343704,1,0.695000,0.090068,0.000339
1784614343738,1,0.698000,0.071966,-0.001977
1784614343770,1,0.705000,0.044674,-0.001997
1784614343805,1,0.708000,0.011455,-0.002593
1784614343837,1,0.710000,-0.028481,-0.002600
1784614343871,1,0.705000,-0.064465,-0.003752
1784614343905,1,0.706000,-0.094949,-0.001414
1784614343940,1,0.704000,-0.122071,-0.000825
1784614343973,1,0.703000,-0.135865,0.000343
1784614344006,1,0.701000,-0.129095,-0.000240
1784614344040,1,0.703000,-0.110258,-0.000824
1784614344073,1,0.709000,-0.079505,-0.003185
1784614344106,1,0.710000,-0.040236,-0.006136
1784614344140,1,0.708000,-0.002612,-0.007293
1784614344174,1,0.707000,0.036021,-0.006110
1784614344208,1,0.702000,0.065986,-0.006066
1784614344243,1,0.697000,0.090904,-0.007180
1784614344276,1,0.693000,0.106446,-0.007139
1784614344309,1,0.691000,0.110143,-0.008839
1784614344343,1,0.694000,0.102003,-0.009453
1784614344376,1,0.696000,0.078674,-0.012368
1784614344409,1,0.702000,0.045646,-0.011310
1784614344442,1,0.702000,0.006709,-0.010727
1784614344476,1,0.701000,-0.033343,-0.011294
1784614344510,1,0.698000,-0.070759,-0.010666
1784614344543,1,0.697000,-0.102970,-0.009494
1784614344577,1,0.695000,-0.128566,-0.006583
1784614344611,1,0.692000,-0.134312,-0.005980
1784614344644,1,0.691000,-0.123821,-0.005971
1784614344678,1,0.696000,-0.099365,-0.008325
1784614344715,1,0.696000,-0.062490,-0.011791
1784614344745,1,0.698000,-0.021643,-0.012404
1784614344778,1,0.698000,0.020539,-0.011825
1784614344812,1,0.696000,0.056779,-0.011213
1784614344846,1,0.691000,0.086117,-0.013427
1784614344879,1,0.687000,0.108937,-0.012779
1784614344914,1,0.685000,0.119394,-0.013310
1784614344946,1,0.687000,0.115762,-0.012779
1784614344980,1,0.689000,0.098417,-0.013388
1784614345013,1,0.697000,0.066093,-0.013543
1784614345047,1,0.699000,0.026933,-0.014742
1784614345081,1,0.699000,-0.013573,-0.014742
1784614345115,1,0.698000,-0.054002,-0.013563
1784614345148,1,0.695000,-0.086565,-0.011774
1784614345182,1,0.695000,-0.116483,-0.010620
1784614345217,1,0.692000,-0.133167,-0.009426
1784614345249,1,0.694000,-0.132402,-0.005997
1784614345283,1,0.693000,-0.113853,-0.008289
1784614345315,1,0.696000,-0.082656,-0.011213
1784614345349,1,0.698000,-0.043601,-0.012404
1784614345382,1,0.698000,-0.000841,-0.014721
1784614345416,1,0.698000,0.040185,-0.015300
1784614345450,1,0.695000,0.073958,-0.014658
1784614345484,1,0.688000,0.101691,-0.014510
1784614345518,1,0.685000,0.118827,-0.015015
1784614345552,1,0.686000,0.121272,-0.015037
1784614345585,1,0.689000,0.108684,-0.015675
1784614345618,1,0.694000,0.082470,-0.016365
1784614345651,1,0.699000,0.047765,-0.015902
1784614345686,1,0.701000,0.006119,-0.015948
1784614345719,1,0.699000,-0.034983,-0.016483
1784614345752,1,0.699000,-0.070861,-0.013002
1784614345786,1,0.695000,-0.100373,-0.012927
1784614345820,1,0.693000,-0.125901,-0.011165
1784614345854,1,0.692000,-0.135458,-0.009426
1784614345888,1,0.692000,-0.123428,-0.008852
1784614345920,1,0.694000,-0.102527,-0.010605
1784614345954,1,0.695000,-0.069880,-0.012351
1784614345988,1,0.696000,-0.027343,-0.015834
1784614346021,1,0.697000,0.014162,-0.015857
1784614346055,1,0.695000,0.051519,-0.016388
1784614346089,1,0.689000,0.082446,-0.015675
1784614346123,1,0.687000,0.106662,-0.015059
1784614346157,1,0.681000,0.118697,-0.014363
1784614346190,1,0.685000,0.118260,-0.014447
1784614346225,1,0.687000,0.101543,-0.015629
1784614346258,1,0.694000,0.071554,-0.016941
1784614346290,1,0.696000,0.032580,-0.016989
1784614346324,1,0.697000,-0.008918,-0.017014
1784614346358,1,0.695000,-0.047441,-0.016388
1784614346391,1,0.694000,-0.082993,-0.014061
1784614346425,1,0.691000,-0.110092,-0.011706
1784614346458,1,0.690000,-0.131639,-0.010544
1784614346492,1,0.688000,-0.134675,-0.009371
1784614346526,1,0.688000,-0.118727,-0.009371
1784614346559,1,0.688000,-0.092528,-0.011655
1784614346592,1,0.692000,-0.055829,-0.013446
1784614346627,1,0.692000,-0.013437,-0.015743
1784614346659,1,0.689000,0.027119,-0.016247
1784614346693,1,0.688000,0.063531,-0.013939
1784614346727,1,0.684000,0.091474,-0.011588
1784614346762,1,0.675000,0.110946,-0.009755
1784614346795,1,0.671000,0.116398,-0.008026
1784614346829,1,0.669000,0.107190,-0.006892
1784614346861,1,0.669000,0.083376,-0.006336
1784614346895,1,0.670000,0.048557,-0.006902
1784614346929,1,0.666000,0.006365,-0.006861
1784614346962,1,0.660000,-0.033578,-0.006251
1784614346996,1,0.653000,-0.072144,-0.004017
1784614347031,1,0.645000,-0.102230,0.000314
1784614347064,1,0.635000,-0.125352,0.002945
1784614347098,1,0.630000,-0.133752,0.006058
1784614347130,1,0.627000,-0.122215,0.007591
1784614347164,1,0.623000,-0.098743,0.006508
1784614347198,1,0.620000,-0.065932,0.001846
1784614347232,1,0.617000,-0.028326,0.000301
1784614347265,1,0.615000,0.009950,0.000810
1784614347298,1,0.609000,0.046153,0.001813
1784614347333,1,0.600000,0.075770,0.002284
1784614347366,1,0.593000,0.096486,0.003242
1784614347401,1,0.586000,0.107475,0.003690
1784614347434,1,0.585000,0.106807,0.004169
1784614347468,1,0.589000,0.093885,0.004198
1784614347501,1,0.594000,0.068128,0.002261
1784614347535,1,0.595000,0.036226,0.000784
1784614347567,1,0.595000,0.000268,0.000290
1784614347601,1,0.592000,-0.032079,0.001271
1784614347634,1,0.591000,-0.063337,0.004212
1784614347668,1,0.587000,-0.087206,0.006132
1784614347702,1,0.586000,-0.109857,0.006608
1784614347736,1,0.583000,-0.120396,0.008026
1784614347771,1,0.581000,-0.115173,0.007034
1784614347803,1,0.583000,-0.094333,0.006090
1784614347836,1,0.587000,-0.065338,0.005645
1784614347869,1,0.588000,-0.028455,0.002727
1784614347903,1,0.586000,0.008511,0.001745
1784614347937,1,0.585000,0.043365,0.002713
1784614347971,1,0.580000,0.070363,0.002208
1784614348006,1,0.576000,0.083229,0.003149
1784614348039,1,0.577000,0.081463,0.004112
1784614348072,1,0.578000,0.069164,0.004119
1784614348106,1,0.582000,0.050852,0.004631
1784614348139,1,0.585000,0.027384,0.004169
1784614348173,1,0.581000,0.004591,0.001730
1784614348207,1,0.579000,-0.013160,0.002204
1784614348241,1,0.577000,-0.026489,0.004112
1784614348274,1,0.577000,-0.034610,0.004591
1784614348307,1,0.577000,-0.039386,0.004591
1784614348341,1,0.575000,-0.040202,0.003621
1784614348374,1,0.574000,-0.038706,0.004091
1784614348408,1,0.573000,-0.037690,0.004084
1784614348442,1,0.573000,-0.033895,0.004084
1784614348476,1,0.572000,-0.034310,0.002652
1784614348510,1,0.571000,-0.034722,0.003122
1784614348543,1,0.571000,-0.034250,0.002648
1784614348576,1,0.570000,-0.034662,0.002170
1784614348610,1,0.571000,-0.033777,0.003122
1784614348644,1,0.570000,-0.032302,0.002643
1784614348677,1,0.572000,-0.031942,0.003127
1784614348710,1,0.572000,-0.031942,0.003127
1784614348749,1,0.574000,-0.030628,0.002662
1784614348778,1,0.573000,-0.028677,0.002657
1784614348811,1,0.575000,-0.022589,0.004098
1784614348845,1,0.577000,-0.013115,0.004112
1784614348878,1,0.579000,-0.004053,0.003646
1784614348912,1,0.580000,0.003622,0.003652
1784614348945,1,0.580000,0.010825,0.003171
1784614348979,1,0.582000,0.014716,0.003182
1784614349013,1,0.584000,0.016217,0.003677
1784614349048,1,0.585000,0.013339,0.002713
1784614349080,1,0.585000,0.010434,0.000771
1784614349113,1,0.588000,0.008053,0.002239
1784614349147,1,0.588000,0.006106,0.000287
1784614349180,1,0.590000,0.003196,0.000288
1784614349215,1,0.592000,0.001247,0.000289
1784614349249,1,0.596000,0.000762,0.000785
1784614349281,1,0.597000,0.000763,0.000786
1784614349315,1,0.598000,0.000269,0.000291
1784614349349,1,0.602000,0.000770,0.001792
1784614349383,1,0.601000,0.002261,0.000293
1784614349416,1,0.603000,0.004265,0.001295
1784614349450,1,0.605000,0.005782,0.001801
1784614349483,1,0.606000,0.006795,0.001804
1784614349518,1,0.605000,0.008787,0.001801
1784614349551,1,0.606000,0.010808,0.003816
1784614349583,1,0.603000,0.012751,0.003797
1784614349618,1,0.601000,0.014202,0.003286
1784614349651,1,0.601000,0.014699,0.002787
1784614349685,1,0.599000,0.014155,0.003275
1784614349719,1,0.600000,0.013185,0.004276
1784614349752,1,0.600000,0.010204,0.003280
1784614349786,1,0.602000,0.007248,0.004290
1784614349820,1,0.602000,0.006252,0.004290
1784614349852,1,0.603000,0.004265,0.004297
1784614349886,1,0.605000,0.004279,0.004312
1784614349920,1,0.609000,0.004308,0.004340
1784614349954,1,0.610000,0.004315,0.003335
1784614349987,1,0.613000,0.004336,0.002334
1784614350022,1,0.618000,0.003348,0.002353
1784614350054,1,0.622000,0.004915,0.001852
1784614350088,1,0.629000,0.006011,0.003961
1784614350122,1,0.631000,0.006553,0.002402
1784614350155,1,0.635000,0.011325,0.001891
1784614350189,1,0.639000,0.017216,0.001372
1784614350223,1,0.642000,0.023674,0.001379
1784614350257,1,0.647000,0.033500,0.001389
1784614350290,1,0.649000,0.042200,0.001394
1784614350323,1,0.649000,0.052408,0.003009
1784614350357,1,0.650000,0.064327,0.003014
1784614350390,1,0.649000,0.074436,0.003548
1784614350425,1,0.649000,0.082495,0.004087
1784614350458,1,0.647000,0.089739,0.004074
1784614350492,1,0.645000,0.093200,0.002456
1784614350525,1,0.647000,0.094560,0.000315
1784614350558,1,0.652000,0.091512,-0.000223
1784614350592,1,0.653000,0.083544,-0.002933
1784614350625,1,0.660000,0.069687,-0.005704
1784614350658,1,0.665000,0.053149,-0.007402
1784614350693,1,0.675000,0.035508,-0.006954
1784614350726,1,0.676000,0.017653,-0.008086
1784614350760,1,0.681000,0.000871,-0.007015
1784614350793,1,0.679000,-0.014309,-0.008685
1784614350826,1,0.679000,-0.026113,-0.008122
1784614350860,1,0.683000,-0.033617,-0.006469
1784614350895,1,0.680000,-0.035721,-0.006441
1784614350927,1,0.681000,-0.034083,-0.007015
1784614350961,1,0.679000,-0.027237,-0.008122
1784614350994,1,0.679000,-0.018806,-0.008685
1784614351028,1,0.680000,-0.010952,-0.009827
1784614351062,1,0.683000,-0.003085,-0.009870
1784614351095,1,0.683000,0.008224,-0.011004
1784614351129,1,0.685000,0.017888,-0.011605
1784614351162,1,0.685000,0.024126,-0.012173
1784614351195,1,0.688000,0.027649,-0.011084
1784614351229,1,0.691000,0.026053,-0.011706
1784614351262,1,0.693000,0.022113,-0.012315
1784614351296,1,0.695000,0.017574,-0.011197
1784614351330,1,0.694000,0.012952,-0.012333
1784614351363,1,0.696000,0.007804,-0.012946
1784614351397,1,0.694000,0.002611,-0.011181
1784614351431,1,0.692000,-0.003125,-0.008852
1784614351464,1,0.688000,-0.009372,-0.005945
1784614351499,1,0.679000,-0.018244,-0.005868
1784614351532,1,0.671000,-0.029138,-0.003571
1784614351566,1,0.662000,-0.044092,-0.001326
1784614351599,1,0.652000,-0.062857,0.000859
1784614351633,1,0.639000,-0.080648,0.000842
1784614351666,1,0.631000,-0.102100,0.002402
1784614351700,1,0.621000,-0.120532,0.000818
1784614351734,1,0.614000,-0.137980,0.000299
1784614351767,1,0.608000,-0.150725,-0.002731
1784614351801,1,0.603000,-0.157472,-0.007713
1784614351834,1,0.605000,-0.156492,-0.011253
1784614351867,1,0.604000,-0.151233,-0.017250
1784614351901,1,0.604000,-0.141733,-0.022764
1784614351934,1,0.607000,-0.127864,-0.024388
1784614351969,1,0.610000,-0.112337,-0.024509
1784614352003,1,0.609000,-0.101061,-0.023458
1784614352036,1,0.612000,-0.090413,-0.019510
1784614352070,1,0.611000,-0.078126,-0.018464
1784614352104,1,0.611000,-0.064469,-0.014915
1784614352137,1,0.611000,-0.047271,-0.012886
1784614352170,1,0.615000,-0.026706,-0.010419
1784614352204,1,0.618000,-0.004326,-0.006366
1784614352237,1,0.622000,0.020362,-0.003310
1784614352273,1,0.624000,0.041607,-0.002803
1784614352305,1,0.626000,0.054178,0.000305
1784614352340,1,0.631000,0.060357,0.002926
1784614352374,1,0.632000,0.057837,0.001357
1784614352407,1,0.638000,0.046238,0.002958
1784614352440,1,0.643000,0.027437,0.002982
1784614352475,1,0.645000,0.004562,0.003526
1784614352507,1,0.643000,-0.019938,0.001381
1784614352541,1,0.646000,-0.045166,0.002996
1784614352574,1,0.645000,-0.066988,0.003526
1784614352608,1,0.648000,-0.085002,0.006232
1784614352641,1,0.647000,-0.094512,0.006222
1784614352676,1,0.649000,-0.093193,0.006780
1784614352709,1,0.649000,-0.082985,0.005164
1784614352742,1,0.653000,-0.064576,0.004654
1784614352775,1,0.654000,-0.038687,0.003575
1784614352810,1,0.654000,-0.010534,0.002490
1784614352843,1,0.655000,0.019273,0.001950
1784614352877,1,0.655000,0.043132,0.001950
1784614352913,1,0.651000,0.061192,0.001938
1784614352946,1,0.649000,0.071749,0.001932
1784614352979,1,0.647000,0.073671,0.000852
1784614353012,1,0.649000,0.068526,-0.000222
1784614353046,1,0.652000,0.053730,-0.000223
1784614353079,1,0.654000,0.033862,-0.000767
1784614353113,1,0.654000,0.007333,-0.002395
1784614353144,1,0.654000,-0.022986,-0.002395
1784614353178,1,0.653000,-0.052142,-0.002391
1784614353212,1,0.651000,-0.076773,-0.002384
1784614353246,1,0.651000,-0.096713,-0.000763
1784614353280,1,0.649000,-0.103401,-0.000222
1784614353313,1,0.651000,-0.096713,0.000317
1784614353346,1,0.651000,-0.080546,-0.001844
1784614353379,1,0.655000,-0.054471,-0.002399
1784614353413,1,0.657000,-0.023091,-0.002406
1784614353447,1,0.654000,0.009499,-0.005652
1784614353482,1,0.656000,0.040482,-0.006213
1784614353516,1,0.653000,0.066786,-0.006727
1784614353549,1,0.651000,0.084905,-0.005626
1784614353582,1,0.651000,0.092989,-0.005085
1784614353617,1,0.651000,0.091372,-0.005626
1784614353649,1,0.657000,0.078073,-0.005678
1784614353684,1,0.661000,0.056113,-0.006261
1784614353716,1,0.664000,0.023386,-0.006289
1784614353749,1,0.666000,-0.014586,-0.005755
1784614353783,1,0.665000,-0.052550,-0.006299
1784614353817,1,0.662000,-0.086291,-0.005171
1784614353850,1,0.662000,-0.115885,-0.001875
1784614353884,1,0.659000,-0.133363,0.000868
1784614353918,1,0.659000,-0.131180,0.001962
1784614353952,1,0.657000,-0.111746,-0.000770
1784614353984,1,0.662000,-0.082455,-0.003523
1784614354017,1,0.665000,-0.048146,-0.005195
1784614354051,1,0.665000,-0.010160,-0.005747
1784614354086,1,0.662000,0.027700,-0.005171
1784614354119,1,0.660000,0.060945,-0.005704
1784614354153,1,0.655000,0.084884,-0.006204
1784614354189,1,0.655000,0.102236,-0.005117
1784614354222,1,0.655000,0.106032,-0.004573
1784614354254,1,0.655000,0.098982,-0.005117
1784614354289,1,0.659000,0.076128,-0.005695
1784614354321,1,0.664000,0.045374,-0.006289
1784614354354,1,0.666000,0.011878,-0.005755
1784614354387,1,0.662000,-0.026555,-0.006820
1784614354420,1,0.661000,-0.062631,-0.006809
1784614354454,1,0.659000,-0.095174,-0.004601
1784614354489,1,0.657000,-0.121536,-0.000770
1784614354524,1,0.655000,-0.136891,0.000863
1784614354556,1,0.656000,-0.130583,0.000864
1784614354589,1,0.657000,-0.108483,0.000320
1784614354623,1,0.660000,-0.079474,-0.002965
1784614354656,1,0.663000,-0.046354,-0.005729
1784614354690,1,0.664000,-0.008496,-0.005187
1784614354724,1,0.665000,0.028376,-0.005747
1784614354760,1,0.663000,0.061222,-0.004629
1784614354794,1,0.660000,0.085532,-0.004060
1784614354827,1,0.657000,0.102004,-0.004587
1784614354861,1,0.660000,0.106295,-0.004060
1784614354893,1,0.664000,0.094846,-0.005187
1784614354927,1,0.670000,0.075180,-0.005790
1784614354961,1,0.675000,0.046684,-0.006954
1784614354992,1,0.679000,0.010424,-0.006431
1784614355025,1,0.680000,-0.026714,-0.007569
1784614355059,1,0.682000,-0.061798,-0.006460
1784614355093,1,0.683000,-0.095813,-0.004202
1784614355126,1,0.686000,-0.124629,-0.001943
1784614355161,1,0.689000,-0.141145,0.000336
1784614355195,1,0.693000,-0.137375,0.000338
